CheckingStatus,LoanDuration,CreditHistory,LoanPurpose,LoanAmount,ExistingSavings,EmploymentDuration,InstallmentPercent,Sex,OthersOnLoan,CurrentResidenceDuration,OwnsProperty,Age,InstallmentPlans,Housing,ExistingCreditsCount,Job,Dependents,Telephone,ForeignWorker,,,,,
0_to_200,17,credits_paid_to_date,retraining,4853,500_to_1000,4_to_7,4,female,none,3,savings_insurance,34,none,own,1,skilled,1,none,yes,,,,,
less_0,13,all_credits_paid_back,car_used,250,less_100,less_1,2,male,none,2,real_estate,27,none,rent,1,skilled,1,none,yes,,,,,
no_checking,15,outstanding_credit,radio_tv,3722,100_to_500,4_to_7,4,male,none,4,car_other,32,stores,rent,1,unskilled,1,none,yes,,,,,
0_to_200,20,credits_paid_to_date,car_used,2974,less_100,1_to_4,3,male,none,2,savings_insurance,37,none,rent,1,skilled,2,none,yes,,,,,
0_to_200,18,prior_payments_delayed,car_used,7395,100_to_500,1_to_4,4,male,none,4,unknown,45,none,own,2,management_self-employed,1,yes,yes,,,,,
no_checking,25,prior_payments_delayed,furniture,6740,100_to_500,4_to_7,4,female,none,4,savings_insurance,39,none,own,2,skilled,2,yes,yes,,,,,
no_checking,19,credits_paid_to_date,car_new,963,100_to_500,less_1,2,male,none,2,car_other,37,none,own,1,skilled,1,yes,yes,,,,,
no_checking,11,prior_payments_delayed,radio_tv,1353,100_to_500,1_to_4,2,male,none,3,savings_insurance,45,bank,rent,1,unskilled,1,none,yes,,,,,
no_checking,36,prior_payments_delayed,furniture,8232,unknown,4_to_7,5,female,none,5,savings_insurance,49,none,own,2,skilled,2,yes,yes,,,,,
no_checking,31,all_credits_paid_back,car_used,5649,100_to_500,less_1,4,male,none,3,real_estate,19,none,own,1,management_self-employed,2,none,yes,,,,,
no_checking,40,prior_payments_delayed,vacation,3009,500_to_1000,1_to_4,4,male,none,4,car_other,30,stores,own,1,unskilled,1,none,yes,,,,,
no_checking,46,outstanding_credit,education,5670,unknown,greater_7,5,male,co-applicant,3,car_other,49,stores,own,2,unskilled,2,yes,yes,,,,,
less_0,20,all_credits_paid_back,furniture,2734,less_100,less_1,3,male,none,2,real_estate,26,none,own,1,skilled,1,none,yes,,,,,
less_0,4,all_credits_paid_back,repairs,1910,less_100,unemployed,1,female,none,1,real_estate,19,none,rent,1,management_self-employed,1,none,yes,,,,,
no_checking,21,prior_payments_delayed,radio_tv,5852,unknown,1_to_4,4,female,co-applicant,4,savings_insurance,41,bank,own,2,unemployed,1,yes,yes,,,,,
0_to_200,19,prior_payments_delayed,radio_tv,3397,100_to_500,1_to_4,3,female,none,2,unknown,36,stores,own,2,unskilled,1,none,yes,,,,,
0_to_200,17,credits_paid_to_date,car_used,1722,500_to_1000,less_1,2,male,none,3,real_estate,25,none,own,1,skilled,2,yes,yes,,,,,
no_checking,39,credits_paid_to_date,car_used,7691,500_to_1000,greater_7,5,male,co-applicant,4,car_other,41,stores,own,2,unskilled,2,none,yes,,,,,
no_checking,12,credits_paid_to_date,car_used,3389,less_100,1_to_4,2,male,none,3,real_estate,25,none,own,1,management_self-employed,1,none,yes,,,,,
less_0,18,no_credits,vacation,293,less_100,less_1,1,female,none,1,savings_insurance,24,stores,rent,1,skilled,1,none,yes,,,,,
no_checking,29,prior_payments_delayed,furniture,4061,greater_1000,4_to_7,4,female,co-applicant,3,car_other,45,none,own,2,skilled,1,yes,yes,,,,,
0_to_200,13,prior_payments_delayed,retraining,250,less_100,4_to_7,2,male,none,3,savings_insurance,27,none,own,1,skilled,1,none,yes,,,,,
less_0,14,prior_payments_delayed,car_new,250,less_100,1_to_4,2,male,none,3,real_estate,19,none,own,1,skilled,1,none,yes,,,,,
less_0,4,all_credits_paid_back,car_new,687,less_100,unemployed,2,male,none,2,real_estate,19,none,rent,1,skilled,1,none,yes,,,,,
no_checking,40,prior_payments_delayed,furniture,5234,500_to_1000,4_to_7,4,male,none,5,car_other,54,none,free,2,skilled,1,yes,yes,,,,,
no_checking,32,prior_payments_delayed,radio_tv,5102,500_to_1000,4_to_7,3,female,none,3,car_other,43,none,own,2,skilled,1,yes,yes,,,,,
no_checking,36,prior_payments_delayed,other,2992,unknown,greater_7,4,male,none,4,car_other,53,none,own,2,skilled,1,none,yes,,,,,
greater_200,23,outstanding_credit,appliances,1689,500_to_1000,4_to_7,3,male,none,4,car_other,25,bank,own,1,unemployed,1,yes,yes,,,,,
0_to_200,36,credits_paid_to_date,radio_tv,1907,500_to_1000,greater_7,4,male,none,4,savings_insurance,36,none,own,2,skilled,1,none,yes,,,,,
less_0,13,prior_payments_delayed,furniture,690,less_100,1_to_4,3,male,none,3,savings_insurance,27,none,own,1,skilled,2,yes,yes,,,,,
less_0,8,all_credits_paid_back,car_new,250,100_to_500,less_1,1,male,none,2,real_estate,27,stores,rent,1,unskilled,1,none,yes,,,,,
0_to_200,13,credits_paid_to_date,car_new,1531,less_100,less_1,2,female,none,1,real_estate,20,none,own,1,skilled,1,none,yes,,,,,
no_checking,43,outstanding_credit,repairs,7877,unknown,greater_7,5,male,co-applicant,3,unknown,56,none,free,2,skilled,2,yes,yes,,,,,
no_checking,31,prior_payments_delayed,radio_tv,4569,100_to_500,1_to_4,4,male,none,5,savings_insurance,37,none,free,2,management_self-employed,1,yes,yes,,,,,
no_checking,29,outstanding_credit,repairs,7715,500_to_1000,4_to_7,3,male,co-applicant,4,car_other,51,none,free,2,management_self-employed,1,yes,yes,,,,,
less_0,19,credits_paid_to_date,radio_tv,4040,less_100,4_to_7,3,male,none,3,savings_insurance,31,none,own,2,skilled,1,yes,yes,,,,,
0_to_200,32,credits_paid_to_date,radio_tv,5062,100_to_500,1_to_4,2,female,none,2,savings_insurance,33,stores,own,2,unskilled,1,none,yes,,,,,
0_to_200,24,outstanding_credit,appliances,881,100_to_500,1_to_4,2,male,none,3,car_other,36,none,own,2,skilled,1,none,yes,,,,,
greater_200,23,credits_paid_to_date,car_used,2963,greater_1000,greater_7,4,female,none,4,car_other,46,none,own,2,skilled,1,none,yes,,,,,
no_checking,37,outstanding_credit,other,5799,500_to_1000,greater_7,5,female,none,4,car_other,42,none,free,2,management_self-employed,2,yes,yes,,,,,
greater_200,26,outstanding_credit,furniture,4823,500_to_1000,less_1,3,male,none,4,unknown,43,bank,own,1,unskilled,1,yes,yes,,,,,
less_0,15,credits_paid_to_date,vacation,4273,less_100,less_1,3,female,none,2,savings_insurance,29,none,own,1,skilled,1,none,yes,,,,,
0_to_200,4,credits_paid_to_date,car_used,250,500_to_1000,1_to_4,3,male,none,2,savings_insurance,23,none,own,1,management_self-employed,1,none,yes,,,,,
0_to_200,5,prior_payments_delayed,furniture,1654,less_100,1_to_4,3,male,none,4,real_estate,25,none,rent,1,management_self-employed,1,none,yes,,,,,
greater_200,34,outstanding_credit,other,5790,500_to_1000,greater_7,5,male,none,4,car_other,44,stores,own,2,unskilled,1,yes,yes,,,,,
less_0,4,all_credits_paid_back,radio_tv,2478,less_100,unemployed,2,male,none,3,real_estate,19,stores,rent,1,skilled,1,none,yes,,,,,
no_checking,35,outstanding_credit,appliances,6996,unknown,greater_7,5,male,co-applicant,4,unknown,52,stores,own,2,unskilled,2,yes,yes,,,,,
no_checking,30,prior_payments_delayed,car_used,5223,100_to_500,1_to_4,3,female,none,3,car_other,52,none,own,3,skilled,1,yes,yes,,,,,
greater_200,31,prior_payments_delayed,education,1286,100_to_500,1_to_4,3,female,none,3,real_estate,35,none,own,1,skilled,1,none,yes,,,,,
0_to_200,19,credits_paid_to_date,car_used,1448,less_100,4_to_7,2,male,none,3,car_other,31,stores,own,1,skilled,1,none,yes,,,,,
0_to_200,19,credits_paid_to_date,car_new,250,100_to_500,4_to_7,3,male,none,3,savings_insurance,36,none,own,3,skilled,1,none,yes,,,,,
0_to_200,20,credits_paid_to_date,car_used,4292,less_100,1_to_4,3,female,none,3,car_other,33,bank,own,2,unemployed,1,none,yes,,,,,
0_to_200,18,credits_paid_to_date,furniture,2236,500_to_1000,1_to_4,3,male,none,2,savings_insurance,30,none,own,1,skilled,1,none,yes,,,,,
no_checking,28,outstanding_credit,appliances,4713,500_to_1000,1_to_4,3,male,none,3,car_other,32,none,own,2,skilled,1,none,yes,,,,,
no_checking,26,outstanding_credit,appliances,6986,500_to_1000,4_to_7,5,female,none,4,unknown,44,none,free,2,management_self-employed,1,yes,no,,,,,
less_0,4,no_credits,car_new,250,less_100,unemployed,1,female,none,1,real_estate,20,none,rent,2,skilled,1,none,yes,,,,,
0_to_200,4,no_credits,car_new,858,less_100,unemployed,1,female,none,2,real_estate,19,none,rent,1,skilled,1,none,yes,,,,,
no_checking,8,credits_paid_to_date,furniture,5368,less_100,1_to_4,4,male,none,3,car_other,53,none,own,3,management_self-employed,2,yes,yes,,,,,
0_to_200,15,all_credits_paid_back,car_new,1380,100_to_500,less_1,2,female,none,2,real_estate,24,none,rent,1,skilled,1,none,yes,,,,,
less_0,22,prior_payments_delayed,furniture,4428,less_100,1_to_4,3,female,none,3,savings_insurance,32,none,rent,2,skilled,1,none,yes,,,,,
less_0,11,all_credits_paid_back,car_new,250,less_100,less_1,1,female,none,1,real_estate,20,stores,rent,2,unskilled,1,none,yes,,,,,
less_0,11,all_credits_paid_back,furniture,2016,less_100,less_1,1,female,none,1,car_other,34,bank,own,1,unemployed,1,none,yes,,,,,
no_checking,45,outstanding_credit,education,5484,500_to_1000,4_to_7,5,male,none,3,car_other,33,none,own,1,skilled,1,yes,yes,,,,,
less_0,45,credits_paid_to_date,radio_tv,1845,less_100,1_to_4,4,male,none,4,unknown,23,none,free,1,skilled,1,yes,yes,,,,,
less_0,36,credits_paid_to_date,car_used,8229,less_100,1_to_4,2,male,none,2,savings_insurance,26,none,own,1,skilled,2,none,yes,,,,,
0_to_200,16,credits_paid_to_date,furniture,3008,100_to_500,4_to_7,2,male,none,3,savings_insurance,30,bank,own,1,unskilled,2,none,yes,,,,,
no_checking,23,prior_payments_delayed,radio_tv,3252,100_to_500,greater_7,4,female,none,4,car_other,51,none,own,2,skilled,1,none,yes,,,,,
less_0,6,no_credits,car_new,777,100_to_500,1_to_4,2,female,none,2,real_estate,19,none,rent,1,skilled,1,none,yes,,,,,
0_to_200,4,credits_paid_to_date,vacation,2685,less_100,4_to_7,2,female,co-applicant,3,car_other,42,none,own,1,skilled,1,none,yes,,,,,
0_to_200,11,prior_payments_delayed,car_new,5784,less_100,4_to_7,3,male,none,3,unknown,35,none,own,2,skilled,1,yes,yes,,,,,
less_0,13,all_credits_paid_back,radio_tv,941,less_100,less_1,1,male,none,2,real_estate,20,bank,rent,1,unemployed,1,none,yes,,,,,
no_checking,32,prior_payments_delayed,car_used,5210,unknown,1_to_4,3,male,none,4,unknown,41,none,own,2,skilled,1,none,yes,,,,,
no_checking,27,outstanding_credit,radio_tv,4933,unknown,greater_7,5,male,none,5,car_other,47,none,own,2,skilled,2,none,yes,,,,,
less_0,24,credits_paid_to_date,car_new,501,500_to_1000,4_to_7,3,female,none,1,savings_insurance,26,stores,own,2,unskilled,2,yes,yes,,,,,
less_0,4,prior_payments_delayed,car_used,250,less_100,less_1,2,female,none,2,real_estate,19,none,rent,1,skilled,1,none,yes,,,,,
no_checking,27,prior_payments_delayed,car_used,9595,100_to_500,greater_7,5,male,co-applicant,4,car_other,40,none,own,2,management_self-employed,2,none,yes,,,,,
no_checking,26,prior_payments_delayed,appliances,3108,unknown,greater_7,3,male,none,4,savings_insurance,49,bank,own,2,unemployed,1,none,yes,,,,,
0_to_200,5,all_credits_paid_back,appliances,4991,less_100,less_1,3,female,none,3,car_other,28,none,own,1,management_self-employed,1,none,yes,,,,,
greater_200,20,outstanding_credit,appliances,5257,unknown,1_to_4,3,male,none,4,car_other,27,none,own,2,skilled,1,none,yes,,,,,
no_checking,50,prior_payments_delayed,appliances,7030,500_to_1000,1_to_4,4,female,co-applicant,3,car_other,36,none,own,2,skilled,1,yes,yes,,,,,
greater_200,20,credits_paid_to_date,furniture,1849,less_100,1_to_4,3,female,co-applicant,2,savings_insurance,34,none,own,1,skilled,1,none,yes,,,,,
less_0,4,credits_paid_to_date,car_new,250,100_to_500,less_1,2,female,none,1,savings_insurance,19,none,rent,1,skilled,1,none,yes,,,,,
less_0,9,all_credits_paid_back,car_used,489,less_100,1_to_4,2,female,none,3,real_estate,23,none,own,1,skilled,1,none,yes,,,,,
less_0,8,no_credits,car_new,250,less_100,less_1,1,female,none,1,real_estate,21,stores,rent,1,skilled,1,none,yes,,,,,
greater_200,9,credits_paid_to_date,appliances,938,less_100,4_to_7,3,female,none,3,savings_insurance,40,stores,own,1,skilled,1,none,yes,,,,,
no_checking,37,prior_payments_delayed,radio_tv,5240,greater_1000,1_to_4,4,female,none,4,savings_insurance,54,none,own,2,skilled,2,yes,yes,,,,,
greater_200,20,outstanding_credit,furniture,5134,100_to_500,4_to_7,4,male,none,4,car_other,43,none,own,2,skilled,1,yes,yes,,,,,
no_checking,31,prior_payments_delayed,appliances,2098,unknown,1_to_4,2,male,none,4,savings_insurance,42,none,own,2,skilled,1,none,yes,,,,,
0_to_200,16,prior_payments_delayed,radio_tv,4626,greater_1000,4_to_7,3,male,none,3,car_other,42,none,own,2,skilled,1,none,yes,,,,,
0_to_200,11,prior_payments_delayed,furniture,250,greater_1000,4_to_7,3,male,none,3,car_other,32,bank,own,1,unemployed,1,none,yes,,,,,
0_to_200,14,credits_paid_to_date,car_new,3148,less_100,1_to_4,3,male,none,3,car_other,41,none,own,2,skilled,1,none,yes,,,,,
no_checking,24,prior_payments_delayed,radio_tv,3928,unknown,4_to_7,4,male,none,5,savings_insurance,37,none,own,2,management_self-employed,1,none,yes,,,,,
less_0,24,credits_paid_to_date,car_used,1380,less_100,4_to_7,2,male,none,1,savings_insurance,30,stores,own,1,skilled,1,none,no,,,,,
greater_200,14,prior_payments_delayed,car_new,3511,100_to_500,1_to_4,2,male,none,3,savings_insurance,39,none,free,2,skilled,1,yes,yes,,,,,
no_checking,19,outstanding_credit,radio_tv,3667,500_to_1000,1_to_4,4,female,none,3,car_other,44,none,own,1,skilled,1,none,yes,,,,,
no_checking,15,credits_paid_to_date,radio_tv,913,100_to_500,unemployed,2,male,none,4,savings_insurance,38,none,own,1,management_self-employed,1,none,yes,,,,,
no_checking,26,prior_payments_delayed,furniture,9014,100_to_500,1_to_4,4,male,none,5,car_other,56,none,free,2,management_self-employed,1,yes,yes,,,,,
no_checking,27,prior_payments_delayed,appliances,4164,100_to_500,4_to_7,3,female,none,4,savings_insurance,54,none,own,1,skilled,1,none,yes,,,,,
no_checking,40,prior_payments_delayed,repairs,8523,500_to_1000,greater_7,5,male,co-applicant,4,unknown,49,none,free,2,skilled,2,yes,yes,,,,,
no_checking,34,prior_payments_delayed,radio_tv,5530,500_to_1000,4_to_7,4,male,none,4,savings_insurance,42,none,own,1,management_self-employed,1,yes,yes,,,,,
no_checking,26,prior_payments_delayed,radio_tv,4426,100_to_500,greater_7,3,female,none,3,car_other,46,bank,rent,2,unemployed,1,none,yes,,,,,
no_checking,37,outstanding_credit,radio_tv,5821,unknown,greater_7,5,male,co-applicant,5,car_other,51,none,own,2,skilled,2,none,yes,,,,,
0_to_200,36,outstanding_credit,radio_tv,5658,unknown,greater_7,4,male,co-applicant,4,unknown,40,stores,own,2,unskilled,2,yes,yes,,,,,
no_checking,28,prior_payments_delayed,appliances,4333,100_to_500,1_to_4,4,male,none,2,savings_insurance,23,none,own,2,skilled,1,none,yes,,,,,
no_checking,29,prior_payments_delayed,appliances,6756,100_to_500,4_to_7,4,female,none,4,car_other,55,none,own,2,skilled,1,yes,yes,,,,,
no_checking,36,prior_payments_delayed,appliances,5927,unknown,greater_7,4,male,co-applicant,3,savings_insurance,47,none,own,2,skilled,1,none,yes,,,,,
0_to_200,13,credits_paid_to_date,car_new,250,less_100,4_to_7,2,male,none,3,real_estate,19,none,own,1,skilled,1,none,yes,,,,,
no_checking,26,outstanding_credit,furniture,10269,500_to_1000,4_to_7,5,male,co-applicant,5,unknown,56,none,free,2,management_self-employed,2,yes,yes,,,,,
no_checking,33,outstanding_credit,appliances,8276,500_to_1000,greater_7,5,male,co-applicant,4,car_other,46,none,free,2,skilled,1,yes,yes,,,,,
no_checking,31,credits_paid_to_date,furniture,5205,100_to_500,1_to_4,3,male,none,2,car_other,38,none,own,2,skilled,1,yes,yes,,,,,
no_checking,29,outstanding_credit,appliances,5816,500_to_1000,4_to_7,5,male,none,4,unknown,50,none,free,2,skilled,2,yes,yes,,,,,
no_checking,24,outstanding_credit,radio_tv,3971,500_to_1000,1_to_4,3,male,none,3,unknown,32,bank,own,2,unskilled,1,yes,yes,,,,,
no_checking,27,prior_payments_delayed,radio_tv,6693,100_to_500,greater_7,5,male,none,3,car_other,48,none,free,2,management_self-employed,1,none,yes,,,,,
no_checking,8,credits_paid_to_date,car_new,5992,100_to_500,4_to_7,4,male,none,3,unknown,28,none,free,2,management_self-employed,1,none,yes,,,,,
no_checking,41,prior_payments_delayed,vacation,5887,500_to_1000,greater_7,4,male,none,4,unknown,47,none,free,2,skilled,1,yes,yes,,,,,
0_to_200,16,credits_paid_to_date,car_new,3428,less_100,unemployed,1,female,none,1,car_other,27,stores,own,1,skilled,1,none,yes,,,,,
less_0,9,credits_paid_to_date,furniture,250,less_100,4_to_7,3,female,none,1,savings_insurance,39,stores,own,1,skilled,1,yes,yes,,,,,
no_checking,10,credits_paid_to_date,furniture,5130,500_to_1000,1_to_4,3,male,none,3,savings_insurance,44,none,own,2,management_self-employed,1,yes,yes,,,,,
less_0,13,all_credits_paid_back,car_new,2436,less_100,less_1,2,female,none,1,savings_insurance,19,stores,own,1,skilled,1,none,yes,,,,,
0_to_200,15,credits_paid_to_date,car_used,2473,less_100,1_to_4,3,male,co-applicant,3,savings_insurance,36,none,own,1,skilled,1,none,yes,,,,,
0_to_200,15,credits_paid_to_date,vacation,3090,less_100,1_to_4,3,female,co-applicant,1,savings_insurance,38,none,own,1,skilled,1,none,yes,,,,,
no_checking,8,credits_paid_to_date,radio_tv,2936,greater_1000,less_1,3,male,none,2,savings_insurance,40,none,own,1,skilled,1,none,yes,,,,,
no_checking,8,prior_payments_delayed,furniture,811,100_to_500,1_to_4,2,male,none,2,savings_insurance,33,bank,rent,1,unemployed,1,none,yes,,,,,
no_checking,39,credits_paid_to_date,appliances,6322,100_to_500,greater_7,5,female,none,5,savings_insurance,34,none,free,2,management_self-employed,1,yes,yes,,,,,
no_checking,34,credits_paid_to_date,business,4674,500_to_1000,4_to_7,4,female,none,3,savings_insurance,44,none,own,2,skilled,1,none,yes,,,,,
less_0,14,all_credits_paid_back,car_new,3364,100_to_500,less_1,1,female,none,2,car_other,29,stores,own,1,unskilled,2,none,yes,,,,,
less_0,27,credits_paid_to_date,retraining,250,100_to_500,1_to_4,1,female,none,1,car_other,19,stores,rent,1,unskilled,1,none,yes,,,,,
0_to_200,14,all_credits_paid_back,car_used,3072,less_100,1_to_4,3,female,none,3,real_estate,30,none,rent,1,management_self-employed,1,none,yes,,,,,
no_checking,25,prior_payments_delayed,radio_tv,9204,100_to_500,1_to_4,3,female,none,3,savings_insurance,38,none,own,1,skilled,1,yes,yes,,,,,
no_checking,30,prior_payments_delayed,furniture,5373,100_to_500,4_to_7,3,male,guarantor,3,savings_insurance,51,none,free,1,skilled,1,yes,no,,,,,
less_0,28,credits_paid_to_date,furniture,2451,less_100,1_to_4,3,female,none,3,car_other,41,stores,rent,2,skilled,1,none,yes,,,,,
no_checking,37,prior_payments_delayed,repairs,5751,500_to_1000,4_to_7,3,male,none,5,car_other,47,none,free,2,management_self-employed,1,yes,yes,,,,,
no_checking,27,prior_payments_delayed,car_used,7467,100_to_500,1_to_4,3,female,co-applicant,3,unknown,40,none,own,2,management_self-employed,1,yes,yes,,,,,
greater_200,21,credits_paid_to_date,radio_tv,2635,greater_1000,greater_7,4,male,none,3,car_other,37,none,own,2,skilled,1,none,yes,,,,,
0_to_200,21,all_credits_paid_back,appliances,2304,less_100,less_1,3,female,none,2,real_estate,19,stores,own,1,skilled,1,none,yes,,,,,
greater_200,34,all_credits_paid_back,radio_tv,5287,less_100,4_to_7,3,female,none,3,car_other,36,none,own,2,skilled,1,none,yes,,,,,
no_checking,36,prior_payments_delayed,education,6489,500_to_1000,1_to_4,4,male,none,3,savings_insurance,37,none,own,1,skilled,1,yes,yes,,,,,
no_checking,23,prior_payments_delayed,appliances,3841,100_to_500,4_to_7,4,male,none,4,savings_insurance,33,none,rent,1,skilled,1,none,yes,,,,,
0_to_200,4,credits_paid_to_date,car_used,250,less_100,less_1,2,female,none,1,savings_insurance,30,none,own,1,skilled,1,none,yes,,,,,
no_checking,23,prior_payments_delayed,radio_tv,3252,100_to_500,greater_7,4,female,none,4,car_other,51,none,own,2,skilled,1,none,yes,,,,,
